Date,St(J/m2),N2_max(1/s2),log10_Rib
2024-05-05 15:50:00,0.3378629206586248,0.0011626457882279,2.5594324047189083
2024-05-05 16:00:00,0.359718612366527,0.0012111430666676,3.136673789084617
2024-05-05 16:10:00,0.3448686665504158,0.0009902868014986,1.7709022557765048
2024-05-05 16:20:00,0.3833434091880753,0.001136605270191,2.5988469922246877
2024-05-05 16:30:00,0.3546141012101373,0.001132094520382,2.2754406054466
2024-05-05 16:40:00,0.3801900546153587,0.0011379139615011,2.6484882542651187
2024-05-05 16:50:00,0.3612073311795893,0.0010309840528611,3.036142988448705
2024-05-05 17:00:00,0.3825056600224104,0.0012684729502992,3.671129058802647
2024-05-05 17:10:00,0.3663008958749691,0.0009240609740176,2.5658007878367948
2024-05-05 17:20:00,0.4010161755333269,0.0011001818085978,3.674199997940777
2024-05-05 17:30:00,0.3959353717558707,0.0012835594649378,2.3621642245917007
2024-05-05 17:40:00,0.3767719594651294,0.0010930230075184,
2024-05-05 17:50:00,0.3936339695308837,0.0012017468651638,2.2866466997570294
2024-05-05 18:00:00,0.3765152947324748,0.0010815241005925,2.523043127840735
2024-05-05 18:10:00,0.4130192434962339,0.0012839787154787,2.941217313952442
2024-05-05 18:20:00,0.3844801801206063,0.0010895870607726,3.254545302994372
2024-05-05 18:30:00,0.4133232189082844,0.0011666709579227,4.490024208345249
2024-05-05 18:40:00,0.4256264528203707,0.0013964102496124,1.9152518850641496
2024-05-05 18:50:00,0.4160279793702406,0.0012477292115078,2.5962785377732134
2024-05-05 19:00:00,0.386845242773455,0.0010795434055873,
2024-05-05 19:10:00,0.416762193249989,0.0012645184014624,
2024-05-05 19:20:00,0.4399338694559407,0.0016091883126904,
2024-05-05 19:30:00,0.4336843523051255,0.0014544835570832,3.0534733141291706
2024-05-05 19:40:00,0.407108054530849,0.0011588104685556,3.013515288212203
2024-05-05 19:50:00,0.3971918115518054,0.0011012079517578,
2024-05-05 20:00:00,0.4412762129726406,0.001400183474891,
2024-05-05 20:10:00,0.4302803989197165,0.0013506407143376,2.9663731947382503
2024-05-05 20:20:00,0.4080814954481829,0.0012282212925223,4.501805887058659
2024-05-05 20:30:00,0.4309003012641642,0.0012335421355139,
2024-05-05 20:40:00,0.4155215275795891,0.0012792602308853,
2024-05-05 20:50:00,0.4048547180085069,0.0010704166587191,
2024-05-05 21:00:00,0.4076407353885801,0.0011419087089274,
2024-05-05 21:10:00,0.4397626830510492,0.0011283445467345,
2024-05-05 21:20:00,0.4334529037660892,0.0013363920608224,
2024-05-05 21:30:00,0.4504192746900668,0.0011993541140865,
2024-05-05 21:40:00,0.4388375663671647,0.0013261490185084,
2024-05-05 21:50:00,0.4435342404948605,0.0012556132706693,
2024-05-05 22:00:00,0.4445854394447295,0.001336387466785,
2024-05-05 22:10:00,0.4178625631505355,0.0013018175509748,
2024-05-05 22:20:00,0.4597837146993524,0.0013166106059697,
2024-05-05 22:30:00,0.4345325997524813,0.0012676543397752,
2024-05-05 22:40:00,0.4475065592293331,0.0011555086847378,
2024-05-05 22:50:00,0.4434139039339616,0.0012967385073122,
2024-05-05 23:00:00,0.4605739580159733,0.0012837054404314,
2024-05-05 23:10:00,0.4428016404777148,0.0012529820313393,
2024-05-05 23:20:00,0.4442856665772902,0.0012669635364588,
2024-05-05 23:30:00,0.4556774069361757,0.0011739895569713,
2024-05-05 23:40:00,0.4419581584975094,0.0012132555303343,4.183984662676285
2024-05-05 23:50:00,0.4459257468500436,0.0011600235918656,
