Metric,albedo,emissivity,CE,CH,rso_scale,cloud_scale,wind_exponent,Qsw,Qlw,Qe,Qh,Qnet,Residual_W_m2
Autumn,0.1,0.96,0.00156,0.00104,0.9,1.2,0.125,104.05103585352802,-25.415132267065076,-41.784313462516934,-2.2586980239943997,34.59289209995161,
Autumn,0.1,0.96,0.00156,0.00104,0.9,1.2,0.16666666666666666,104.05103585352802,-25.415132267065076,-44.68245442460577,-2.4153602908089415,31.53808887104823,
Autumn,0.1,0.96,0.00156,0.00104,1.1,0.8,0.125,104.05103585352802,-41.33399378639717,-41.784313462516934,-2.2586980239943997,18.674030580619515,
Autumn,0.1,0.96,0.00156,0.00104,1.1,0.8,0.16666666666666666,104.05103585352802,-41.33399378639717,-44.68245442460577,-2.4153602908089415,15.619227351716134,
Autumn,0.1,0.96,0.00156,0.00104,1.1,1.2,0.125,104.05103585352802,-20.97981844164076,-41.784313462516934,-2.2586980239943997,39.02820592537593,
Autumn,0.1,0.96,0.00156,0.00104,1.1,1.2,0.16666666666666666,104.05103585352802,-20.97981844164076,-44.68245442460577,-2.4153602908089415,35.97340269647255,
Autumn,0.1,0.96,0.00156,0.00156,0.9,0.8,0.125,104.05103585352802,-44.13482332713039,-41.784313462516934,-3.3880470359916,14.743852027889094,
Autumn,0.1,0.96,0.00156,0.00156,0.9,0.8,0.16666666666666666,104.05103585352802,-44.13482332713039,-44.68245442460577,-3.623040436213413,11.610717665578443,
Autumn,0.1,0.96,0.00156,0.00156,0.9,1.2,0.125,104.05103585352802,-25.415132267065076,-41.784313462516934,-3.3880470359916,33.46354308795441,
Autumn,0.1,0.96,0.00156,0.00156,0.9,1.2,0.16666666666666666,104.05103585352802,-25.415132267065076,-44.68245442460577,-3.623040436213413,30.33040872564376,
Autumn,0.1,0.96,0.00156,0.00156,1.1,0.8,0.125,104.05103585352802,-41.33399378639717,-41.784313462516934,-3.3880470359916,17.544681568622313,
Autumn,0.1,0.96,0.00156,0.00156,1.1,0.8,0.16666666666666666,104.05103585352802,-41.33399378639717,-44.68245442460577,-3.623040436213413,14.411547206311662,
Autumn,0.1,0.96,0.00156,0.00156,1.1,1.2,0.125,104.05103585352802,-20.97981844164076,-41.784313462516934,-3.3880470359916,37.89885691337873,
Autumn,0.1,0.96,0.00156,0.00156,1.1,1.2,0.16666666666666666,104.05103585352802,-20.97981844164076,-44.68245442460577,-3.623040436213413,34.76572255106807,
Autumn,0.1,0.99,0.00104,0.00104,0.9,0.8,0.125,104.05103585352802,-57.38018007279868,-27.856208975011292,-2.2586980239943997,16.55594878172365,
Autumn,0.1,0.99,0.00104,0.00104,0.9,0.8,0.16666666666666666,104.05103585352802,-57.38018007279868,-29.788302949737183,-2.4153602908089415,14.467192540183216,
Autumn,0.1,0.99,0.00104,0.00104,0.9,1.2,0.125,104.05103585352802,-38.660489012733365,-27.856208975011292,-2.2586980239943997,35.275639841788966,
Autumn,0.1,0.99,0.00104,0.00104,0.9,1.2,0.16666666666666666,104.05103585352802,-38.660489012733365,-29.788302949737183,-2.4153602908089415,33.18688360024853,
Autumn,0.1,0.99,0.00104,0.00104,1.1,0.8,0.125,104.05103585352802,-54.57935053206546,-27.856208975011292,-2.2586980239943997,19.35677832245687,
Autumn,0.1,0.99,0.00104,0.00104,1.1,0.8,0.16666666666666666,104.05103585352802,-54.57935053206546,-29.788302949737183,-2.4153602908089415,17.268022080916435,
Autumn,0.1,0.99,0.00104,0.00104,1.1,1.2,0.125,104.05103585352802,-34.22517518730905,-27.856208975011292,-2.2586980239943997,39.71095366721328,
Autumn,0.1,0.99,0.00104,0.00104,1.1,1.2,0.16666666666666666,104.05103585352802,-34.22517518730905,-29.788302949737183,-2.4153602908089415,37.622197425672844,
Autumn,0.1,0.99,0.00104,0.00156,0.9,0.8,0.125,104.05103585352802,-57.38018007279868,-27.856208975011292,-3.3880470359916,15.426599769726447,
Autumn,0.1,0.99,0.00104,0.00156,0.9,0.8,0.16666666666666666,104.05103585352802,-57.38018007279868,-29.788302949737183,-3.623040436213413,13.259512394778744,
Autumn,0.1,0.99,0.00104,0.00156,0.9,1.2,0.125,104.05103585352802,-38.660489012733365,-27.856208975011292,-3.3880470359916,34.146290829791766,
Autumn,0.1,0.99,0.00104,0.00156,0.9,1.2,0.16666666666666666,104.05103585352802,-38.660489012733365,-29.788302949737183,-3.623040436213413,31.979203454844058,
Autumn,0.1,0.99,0.00104,0.00156,1.1,0.8,0.125,104.05103585352802,-54.57935053206546,-27.856208975011292,-3.3880470359916,18.227429310459666,
Autumn,0.1,0.99,0.00104,0.00156,1.1,0.8,0.16666666666666666,104.05103585352802,-54.57935053206546,-29.788302949737183,-3.623040436213413,16.060341935511964,
Autumn,0.1,0.99,0.00104,0.00156,1.1,1.2,0.125,104.05103585352802,-34.22517518730905,-27.856208975011292,-3.3880470359916,38.58160465521608,
Autumn,0.1,0.99,0.00104,0.00156,1.1,1.2,0.16666666666666666,104.05103585352802,-34.22517518730905,-29.788302949737183,-3.623040436213413,36.41451728026837,
Autumn,0.1,0.99,0.00156,0.00104,0.9,0.8,0.125,104.05103585352802,-57.38018007279868,-41.784313462516934,-2.2586980239943997,2.6278442942180065,
Autumn,0.1,0.99,0.00156,0.00104,0.9,0.8,0.16666666666666666,104.05103585352802,-57.38018007279868,-44.68245442460577,-2.4153602908089415,-0.42695893468537394,
Autumn,0.1,0.99,0.00156,0.00104,0.9,1.2,0.125,104.05103585352802,-38.660489012733365,-41.784313462516934,-2.2586980239943997,21.347535354283323,
Autumn,0.1,0.99,0.00156,0.00104,0.9,1.2,0.16666666666666666,104.05103585352802,-38.660489012733365,-44.68245442460577,-2.4153602908089415,18.292732125379942,
Autumn,0.1,0.99,0.00156,0.00104,1.1,0.8,0.125,104.05103585352802,-54.57935053206546,-41.784313462516934,-2.2586980239943997,5.4286738349512245,
Autumn,0.1,0.99,0.00156,0.00104,1.1,0.8,0.16666666666666666,104.05103585352802,-54.57935053206546,-44.68245442460577,-2.4153602908089415,2.3738706060478445,
Autumn,0.1,0.99,0.00156,0.00104,1.1,1.2,0.125,104.05103585352802,-34.22517518730905,-41.784313462516934,-2.2586980239943997,25.78284917970764,
Autumn,0.1,0.99,0.00156,0.00104,1.1,1.2,0.16666666666666666,104.05103585352802,-34.22517518730905,-44.68245442460577,-2.4153602908089415,22.72804595080426,
Autumn,0.1,0.99,0.00156,0.00156,0.9,0.8,0.125,104.05103585352802,-57.38018007279868,-41.784313462516934,-3.3880470359916,1.498495282220806,
Autumn,0.1,0.99,0.00156,0.00156,0.9,0.8,0.16666666666666666,104.05103585352802,-57.38018007279868,-44.68245442460577,-3.623040436213413,-1.6346390800898454,
Autumn,0.1,0.99,0.00156,0.00156,0.9,1.2,0.125,104.05103585352802,-38.660489012733365,-41.784313462516934,-3.3880470359916,20.21818634228612,
Autumn,0.1,0.99,0.00156,0.00156,0.9,1.2,0.16666666666666666,104.05103585352802,-38.660489012733365,-44.68245442460577,-3.623040436213413,17.08505197997547,
Autumn,0.1,0.99,0.00156,0.00156,1.1,0.8,0.125,104.05103585352802,-54.57935053206546,-41.784313462516934,-3.3880470359916,4.299324822954024,
Autumn,0.1,0.99,0.00156,0.00156,1.1,0.8,0.16666666666666666,104.05103585352802,-54.57935053206546,-44.68245442460577,-3.623040436213413,1.166190460643373,
Autumn,0.1,0.99,0.00156,0.00156,1.1,1.2,0.125,104.05103585352802,-34.22517518730905,-41.784313462516934,-3.3880470359916,24.653500167710437,
Autumn,0.1,0.99,0.00156,0.00156,1.1,1.2,0.16666666666666666,104.05103585352802,-34.22517518730905,-44.68245442460577,-3.623040436213413,21.520365805399788,
Winter,0.05,0.96,0.00104,0.00104,0.9,0.8,0.125,66.79031402625152,-66.87573007351642,-8.869465539276263,-1.193065801220231,-10.147947387761393,
Winter,0.05,0.96,0.00104,0.00104,0.9,0.8,0.16666666666666666,66.79031402625152,-66.87573007351642,-9.484647631816106,-1.2758163021249649,-10.845879981205972,
Winter,0.05,0.96,0.00104,0.00104,0.9,1.2,0.125,66.79031402625152,-49.30567655783136,-8.869465539276263,-1.193065801220231,7.422106127923667,
Winter,0.05,0.96,0.00104,0.00104,0.9,1.2,0.16666666666666666,66.79031402625152,-49.30567655783136,-9.484647631816106,-1.2758163021249649,6.72417353447909,
Winter,0.05,0.96,0.00104,0.00104,1.1,0.8,0.125,66.79031402625152,-65.30126220541558,-8.869465539276263,-1.193065801220231,-8.573479519660554,
Winter,0.05,0.96,0.00104,0.00104,1.1,0.8,0.16666666666666666,66.79031402625152,-65.30126220541558,-9.484647631816106,-1.2758163021249649,-9.271412113105132,
Winter,0.05,0.96,0.00104,0.00104,1.1,1.2,0.125,66.79031402625152,-46.874440111224885,-8.869465539276263,-1.193065801220231,9.853342574530144,
Winter,0.05,0.96,0.00104,0.00104,1.1,1.2,0.16666666666666666,66.79031402625152,-46.874440111224885,-9.484647631816106,-1.2758163021249649,9.155409981085565,
Winter,0.05,0.96,0.00104,0.00156,0.9,0.8,0.125,66.79031402625152,-66.87573007351642,-8.869465539276263,-1.7895987018303467,-10.74448028837151,
Winter,0.05,0.96,0.00104,0.00156,0.9,0.8,0.16666666666666666,66.79031402625152,-66.87573007351642,-9.484647631816106,-1.9137244531874475,-11.483788132268453,
Winter,0.05,0.96,0.00104,0.00156,0.9,1.2,0.125,66.79031402625152,-49.30567655783136,-8.869465539276263,-1.7895987018303467,6.825573227313551,
Winter,0.05,0.96,0.00104,0.00156,0.9,1.2,0.16666666666666666,66.79031402625152,-49.30567655783136,-9.484647631816106,-1.9137244531874475,6.086265383416607,
Winter,0.05,0.96,0.00104,0.00156,1.1,0.8,0.125,66.79031402625152,-65.30126220541558,-8.869465539276263,-1.7895987018303467,-9.17001242027067,
Winter,0.05,0.96,0.00104,0.00156,1.1,0.8,0.16666666666666666,66.79031402625152,-65.30126220541558,-9.484647631816106,-1.9137244531874475,-9.909320264167613,
Winter,0.05,0.96,0.00104,0.00156,1.1,1.2,0.125,66.79031402625152,-46.874440111224885,-8.869465539276263,-1.7895987018303467,9.256809673920028,
Winter,0.05,0.96,0.00104,0.00156,1.1,1.2,0.16666666666666666,66.79031402625152,-46.874440111224885,-9.484647631816106,-1.9137244531874475,8.517501830023084,
Winter,0.05,0.96,0.00156,0.00104,0.9,0.8,0.125,66.79031402625152,-66.87573007351642,-13.304198308914392,-1.193065801220231,-14.582680157399523,
Winter,0.05,0.96,0.00156,0.00104,0.9,0.8,0.16666666666666666,66.79031402625152,-66.87573007351642,-14.226971447724157,-1.2758163021249649,-15.588203797114023,
Winter,0.05,0.96,0.00156,0.00104,0.9,1.2,0.125,66.79031402625152,-49.30567655783136,-13.304198308914392,-1.193065801220231,2.987373358285537,
Winter,0.05,0.96,0.00156,0.00104,0.9,1.2,0.16666666666666666,66.79031402625152,-49.30567655783136,-14.226971447724157,-1.2758163021249649,1.9818497185710386,
Winter,0.05,0.96,0.00156,0.00104,1.1,0.8,0.125,66.79031402625152,-65.30126220541558,-13.304198308914392,-1.193065801220231,-13.008212289298683,
Winter,0.05,0.96,0.00156,0.00104,1.1,0.8,0.16666666666666666,66.79031402625152,-65.30126220541558,-14.226971447724157,-1.2758163021249649,-14.013735929013183,
Winter,0.05,0.96,0.00156,0.00104,1.1,1.2,0.125,66.79031402625152,-46.874440111224885,-13.304198308914392,-1.193065801220231,5.4186098048920135,
Winter,0.05,0.96,0.00156,0.00104,1.1,1.2,0.16666666666666666,66.79031402625152,-46.874440111224885,-14.226971447724157,-1.2758163021249649,4.413086165177515,
Winter,0.05,0.96,0.00156,0.00156,0.9,0.8,0.125,66.79031402625152,-66.87573007351642,-13.304198308914392,-1.7895987018303467,-15.179213058009639,
Winter,0.05,0.96,0.00156,0.00156,0.9,0.8,0.16666666666666666,66.79031402625152,-66.87573007351642,-14.226971447724157,-1.9137244531874475,-16.226111948176506,
Winter,0.05,0.96,0.00156,0.00156,0.9,1.2,0.125,66.79031402625152,-49.30567655783136,-13.304198308914392,-1.7895987018303467,2.390840457675422,
Winter,0.05,0.96,0.00156,0.00156,0.9,1.2,0.16666666666666666,66.79031402625152,-49.30567655783136,-14.226971447724157,-1.9137244531874475,1.343941567508556,
Winter,0.05,0.96,0.00156,0.00156,1.1,0.8,0.125,66.79031402625152,-65.30126220541558,-13.304198308914392,-1.7895987018303467,-13.6047451899088,
Winter,0.05,0.96,0.00156,0.00156,1.1,0.8,0.16666666666666666,66.79031402625152,-65.30126220541558,-14.226971447724157,-1.9137244531874475,-14.651644080075664,
Winter,0.05,0.96,0.00156,0.00156,1.1,1.2,0.125,66.79031402625152,-46.874440111224885,-13.304198308914392,-1.7895987018303467,4.822076904281898,
Winter,0.05,0.96,0.00156,0.00156,1.1,1.2,0.16666666666666666,66.79031402625152,-46.874440111224885,-14.226971447724157,-1.9137244531874475,3.775178014115032,
Winter,0.05,0.99,0.00104,0.00104,0.9,0.8,0.125,66.79031402625152,-77.50013883993591,-8.869465539276263,-1.193065801220231,-20.772356154180887,
Winter,0.05,0.99,0.00104,0.00104,0.9,0.8,0.16666666666666666,66.79031402625152,-77.50013883993591,-9.484647631816106,-1.2758163021249649,-21.470288747625464,
Winter,0.05,0.99,0.00104,0.00104,0.9,1.2,0.125,66.79031402625152,-59.930085324250854,-8.869465539276263,-1.193065801220231,-3.2023026384958255,
Winter,0.05,0.99,0.00104,0.00104,0.9,1.2,0.16666666666666666,66.79031402625152,-59.930085324250854,-9.484647631816106,-1.2758163021249649,-3.9002352319404023,
Winter,0.05,0.99,0.00104,0.00104,1.1,0.8,0.125,66.79031402625152,-75.92567097183507,-8.869465539276263,-1.193065801220231,-19.197888286080047,
Winter,0.05,0.99,0.00104,0.00104,1.1,0.8,0.16666666666666666,66.79031402625152,-75.92567097183507,-9.484647631816106,-1.2758163021249649,-19.895820879524624,
Winter,0.05,0.99,0.00104,0.00104,1.1,1.2,0.125,66.79031402625152,-57.49884887764438,-8.869465539276263,-1.193065801220231,-0.7710661918893489,
Winter,0.05,0.99,0.00104,0.00104,1.1,1.2,0.16666666666666666,66.79031402625152,-57.49884887764438,-9.484647631816106,-1.2758163021249649,-1.468998785333926,
Winter,0.05,0.99,0.00104,0.00156,0.9,0.8,0.125,66.79031402625152,-77.50013883993591,-8.869465539276263,-1.7895987018303467,-21.368889054791,
Winter,0.05,0.99,0.00104,0.00156,0.9,0.8,0.16666666666666666,66.79031402625152,-77.50013883993591,-9.484647631816106,-1.9137244531874475,-22.108196898687947,
Winter,0.05,0.99,0.00104,0.00156,0.9,1.2,0.125,66.79031402625152,-59.930085324250854,-8.869465539276263,-1.7895987018303467,-3.7988355391059407,
Winter,0.05,0.99,0.00104,0.00156,0.9,1.2,0.16666666666666666,66.79031402625152,-59.930085324250854,-9.484647631816106,-1.9137244531874475,-4.538143383002885,
Winter,0.05,0.99,0.00104,0.00156,1.1,0.8,0.125,66.79031402625152,-75.92567097183507,-8.869465539276263,-1.7895987018303467,-19.794421186690162,
Winter,0.05,0.99,0.00104,0.00156,1.1,0.8,0.16666666666666666,66.79031402625152,-75.92567097183507,-9.484647631816106,-1.9137244531874475,-20.533729030587107,
Winter,0.05,0.99,0.00104,0.00156,1.1,1.2,0.125,66.79031402625152,-57.49884887764438,-8.869465539276263,-1.7895987018303467,-1.3675990924994645,
Winter,0.05,0.99,0.00104,0.00156,1.1,1.2,0.16666666666666666,66.79031402625152,-57.49884887764438,-9.484647631816106,-1.9137244531874475,-2.106906936396409,
Winter,0.05,0.99,0.00156,0.00104,0.9,0.8,0.125,66.79031402625152,-77.50013883993591,-13.304198308914392,-1.193065801220231,-25.20708892381902,
Winter,0.05,0.99,0.00156,0.00104,0.9,0.8,0.16666666666666666,66.79031402625152,-77.50013883993591,-14.226971447724157,-1.2758163021249649,-26.212612563533515,
Winter,0.05,0.99,0.00156,0.00104,0.9,1.2,0.125,66.79031402625152,-59.930085324250854,-13.304198308914392,-1.193065801220231,-7.637035408133955,
Winter,0.05,0.99,0.00156,0.00104,0.9,1.2,0.16666666666666666,66.79031402625152,-59.930085324250854,-14.226971447724157,-1.2758163021249649,-8.642559047848454,
Winter,0.05,0.99,0.00156,0.00104,1.1,0.8,0.125,66.79031402625152,-75.92567097183507,-13.304198308914392,-1.193065801220231,-23.63262105571818,
Winter,0.05,0.99,0.00156,0.00104,1.1,0.8,0.16666666666666666,66.79031402625152,-75.92567097183507,-14.226971447724157,-1.2758163021249649,-24.638144695432675,
Winter,0.05,0.99,0.00156,0.00104,1.1,1.2,0.125,66.79031402625152,-57.49884887764438,-13.304198308914392,-1.193065801220231,-5.205798961527479,
Winter,0.05,0.99,0.00156,0.00104,1.1,1.2,0.16666666666666666,66.79031402625152,-57.49884887764438,-14.226971447724157,-1.2758163021249649,-6.211322601241977,
Winter,0.05,0.99,0.00156,0.00156,0.9,0.8,0.125,66.79031402625152,-77.50013883993591,-13.304198308914392,-1.7895987018303467,-25.803621824429133,
Winter,0.05,0.99,0.00156,0.00156,0.9,0.8,0.16666666666666666,66.79031402625152,-77.50013883993591,-14.226971447724157,-1.9137244531874475,-26.850520714595998,
Winter,0.05,0.99,0.00156,0.00156,0.9,1.2,0.125,66.79031402625152,-59.930085324250854,-13.304198308914392,-1.7895987018303467,-8.23356830874407,
Winter,0.05,0.99,0.00156,0.00156,0.9,1.2,0.16666666666666666,66.79031402625152,-59.930085324250854,-14.226971447724157,-1.9137244531874475,-9.280467198910936,
Winter,0.05,0.99,0.00156,0.00156,1.1,0.8,0.125,66.79031402625152,-75.92567097183507,-13.304198308914392,-1.7895987018303467,-24.229153956328293,
Winter,0.05,0.99,0.00156,0.00156,1.1,0.8,0.16666666666666666,66.79031402625152,-75.92567097183507,-14.226971447724157,-1.9137244531874475,-25.27605284649516,
Winter,0.05,0.99,0.00156,0.00156,1.1,1.2,0.125,66.79031402625152,-57.49884887764438,-13.304198308914392,-1.7895987018303467,-5.802331862137594,
Winter,0.05,0.99,0.00156,0.00156,1.1,1.2,0.16666666666666666,66.79031402625152,-57.49884887764438,-14.226971447724157,-1.9137244531874475,-6.84923075230446,
Winter,0.1,0.96,0.00104,0.00104,0.9,0.8,0.125,63.275034340659346,-66.87573007351642,-8.869465539276263,-1.193065801220231,-13.66322707335357,
Winter,0.1,0.96,0.00104,0.00104,0.9,0.8,0.16666666666666666,63.275034340659346,-66.87573007351642,-9.484647631816106,-1.2758163021249649,-14.361159666798148,
Winter,0.1,0.96,0.00104,0.00104,0.9,1.2,0.125,63.275034340659346,-49.30567655783136,-8.869465539276263,-1.193065801220231,3.9068264423314902,
Winter,0.1,0.96,0.00104,0.00104,0.9,1.2,0.16666666666666666,63.275034340659346,-49.30567655783136,-9.484647631816106,-1.2758163021249649,3.2088938488869134,
Winter,0.1,0.96,0.00104,0.00104,1.1,0.8,0.125,63.275034340659346,-65.30126220541558,-8.869465539276263,-1.193065801220231,-12.08875920525273,
Winter,0.1,0.96,0.00104,0.00104,1.1,0.8,0.16666666666666666,63.275034340659346,-65.30126220541558,-9.484647631816106,-1.2758163021249649,-12.786691798697309,
Winter,0.1,0.96,0.00104,0.00104,1.1,1.2,0.125,63.275034340659346,-46.874440111224885,-8.869465539276263,-1.193065801220231,6.338062888937967,
Winter,0.1,0.96,0.00104,0.00104,1.1,1.2,0.16666666666666666,63.275034340659346,-46.874440111224885,-9.484647631816106,-1.2758163021249649,5.64013029549339,
Winter,0.1,0.96,0.00104,0.00156,0.9,0.8,0.125,63.275034340659346,-66.87573007351642,-8.869465539276263,-1.7895987018303467,-14.259759973963686,
Winter,0.1,0.96,0.00104,0.00156,0.9,0.8,0.16666666666666666,63.275034340659346,-66.87573007351642,-9.484647631816106,-1.9137244531874475,-14.99906781786063,
Winter,0.1,0.96,0.00104,0.00156,0.9,1.2,0.125,63.275034340659346,-49.30567655783136,-8.869465539276263,-1.7895987018303467,3.310293541721375,
Winter,0.1,0.96,0.00104,0.00156,0.9,1.2,0.16666666666666666,63.275034340659346,-49.30567655783136,-9.484647631816106,-1.9137244531874475,2.5709856978244305,
Winter,0.1,0.96,0.00104,0.00156,1.1,0.8,0.125,63.275034340659346,-65.30126220541558,-8.869465539276263,-1.7895987018303467,-12.685292105862846,
Winter,0.1,0.96,0.00104,0.00156,1.1,0.8,0.16666666666666666,63.275034340659346,-65.30126220541558,-9.484647631816106,-1.9137244531874475,-13.42459994975979,
Winter,0.1,0.96,0.00104,0.00156,1.1,1.2,0.125,63.275034340659346,-46.874440111224885,-8.869465539276263,-1.7895987018303467,5.741529988327851,
Winter,0.1,0.96,0.00104,0.00156,1.1,1.2,0.16666666666666666,63.275034340659346,-46.874440111224885,-9.484647631816106,-1.9137244531874475,5.002222144430907,
Winter,0.1,0.96,0.00156,0.00104,0.9,0.8,0.125,63.275034340659346,-66.87573007351642,-13.304198308914392,-1.193065801220231,-18.097959842991703,
Winter,0.1,0.96,0.00156,0.00104,0.9,0.8,0.16666666666666666,63.275034340659346,-66.87573007351642,-14.226971447724157,-1.2758163021249649,-19.1034834827062,
Winter,0.1,0.96,0.00156,0.00104,0.9,1.2,0.125,63.275034340659346,-49.30567655783136,-13.304198308914392,-1.193065801220231,-0.5279063273066391,
Winter,0.1,0.96,0.00156,0.00104,0.9,1.2,0.16666666666666666,63.275034340659346,-49.30567655783136,-14.226971447724157,-1.2758163021249649,-1.5334299670211378,
Winter,0.1,0.96,0.00156,0.00104,1.1,0.8,0.125,63.275034340659346,-65.30126220541558,-13.304198308914392,-1.193065801220231,-16.52349197489086,
Winter,0.1,0.96,0.00156,0.00104,1.1,0.8,0.16666666666666666,63.275034340659346,-65.30126220541558,-14.226971447724157,-1.2758163021249649,-17.52901561460536,
Winter,0.1,0.96,0.00156,0.00104,1.1,1.2,0.125,63.275034340659346,-46.874440111224885,-13.304198308914392,-1.193065801220231,1.9033301192998373,
Winter,0.1,0.96,0.00156,0.00104,1.1,1.2,0.16666666666666666,63.275034340659346,-46.874440111224885,-14.226971447724157,-1.2758163021249649,0.8978064795853387,
Winter,0.1,0.96,0.00156,0.00156,0.9,0.8,0.125,63.275034340659346,-66.87573007351642,-13.304198308914392,-1.7895987018303467,-18.694492743601817,
Winter,0.1,0.96,0.00156,0.00156,0.9,0.8,0.16666666666666666,63.275034340659346,-66.87573007351642,-14.226971447724157,-1.9137244531874475,-19.741391633768682,
Winter,0.1,0.96,0.00156,0.00156,0.9,1.2,0.125,63.275034340659346,-49.30567655783136,-13.304198308914392,-1.7895987018303467,-1.1244392279167548,
Winter,0.1,0.96,0.00156,0.00156,0.9,1.2,0.16666666666666666,63.275034340659346,-49.30567655783136,-14.226971447724157,-1.9137244531874475,-2.1713381180836206,
Winter,0.1,0.96,0.00156,0.00156,1.1,0.8,0.125,63.275034340659346,-65.30126220541558,-13.304198308914392,-1.7895987018303467,-17.120024875500977,
Winter,0.1,0.96,0.00156,0.00156,1.1,0.8,0.16666666666666666,63.275034340659346,-65.30126220541558,-14.226971447724157,-1.9137244531874475,-18.166923765667843,
Winter,0.1,0.96,0.00156,0.00156,1.1,1.2,0.125,63.275034340659346,-46.874440111224885,-13.304198308914392,-1.7895987018303467,1.3067972186897217,
Winter,0.1,0.96,0.00156,0.00156,1.1,1.2,0.16666666666666666,63.275034340659346,-46.874440111224885,-14.226971447724157,-1.9137244531874475,0.259898328522856,
Winter,0.1,0.99,0.00104,0.00104,0.9,0.8,0.125,63.275034340659346,-77.50013883993591,-8.869465539276263,-1.193065801220231,-24.287635839773063,
Winter,0.1,0.99,0.00104,0.00104,0.9,0.8,0.16666666666666666,63.275034340659346,-77.50013883993591,-9.484647631816106,-1.2758163021249649,-24.98556843321764,
Winter,0.1,0.99,0.00104,0.00104,0.9,1.2,0.125,63.275034340659346,-59.930085324250854,-8.869465539276263,-1.193065801220231,-6.717582324088002,
Winter,0.1,0.99,0.00104,0.00104,0.9,1.2,0.16666666666666666,63.275034340659346,-59.930085324250854,-9.484647631816106,-1.2758163021249649,-7.415514917532579,
Winter,0.1,0.99,0.00104,0.00104,1.1,0.8,0.125,63.275034340659346,-75.92567097183507,-8.869465539276263,-1.193065801220231,-22.713167971672224,
Winter,0.1,0.99,0.00104,0.00104,1.1,0.8,0.16666666666666666,63.275034340659346,-75.92567097183507,-9.484647631816106,-1.2758163021249649,-23.4111005651168,
Winter,0.1,0.99,0.00104,0.00104,1.1,1.2,0.125,63.275034340659346,-57.49884887764438,-8.869465539276263,-1.193065801220231,-4.2863458774815255,
Winter,0.1,0.99,0.00104,0.00104,1.1,1.2,0.16666666666666666,63.275034340659346,-57.49884887764438,-9.484647631816106,-1.2758163021249649,-4.984278470926102,
Winter,0.1,0.99,0.00104,0.00156,0.9,0.8,0.125,63.275034340659346,-77.50013883993591,-8.869465539276263,-1.7895987018303467,-24.884168740383178,
Winter,0.1,0.99,0.00104,0.00156,0.9,0.8,0.16666666666666666,63.275034340659346,-77.50013883993591,-9.484647631816106,-1.9137244531874475,-25.623476584280123,
Winter,0.1,0.99,0.00104,0.00156,0.9,1.2,0.125,63.275034340659346,-59.930085324250854,-8.869465539276263,-1.7895987018303467,-7.314115224698117,
Winter,0.1,0.99,0.00104,0.00156,0.9,1.2,0.16666666666666666,63.275034340659346,-59.930085324250854,-9.484647631816106,-1.9137244531874475,-8.05342306859506,
Winter,0.1,0.99,0.00104,0.00156,1.1,0.8,0.125,63.275034340659346,-75.92567097183507,-8.869465539276263,-1.7895987018303467,-23.30970087228234,
Winter,0.1,0.99,0.00104,0.00156,1.1,0.8,0.16666666666666666,63.275034340659346,-75.92567097183507,-9.484647631816106,-1.9137244531874475,-24.049008716179284,
Winter,0.1,0.99,0.00104,0.00156,1.1,1.2,0.125,63.275034340659346,-57.49884887764438,-8.869465539276263,-1.7895987018303467,-4.882878778091641,
Winter,0.1,0.99,0.00104,0.00156,1.1,1.2,0.16666666666666666,63.275034340659346,-57.49884887764438,-9.484647631816106,-1.9137244531874475,-5.622186621988585,
Winter,0.1,0.99,0.00156,0.00104,0.9,0.8,0.125,63.275034340659346,-77.50013883993591,-13.304198308914392,-1.193065801220231,-28.722368609411195,
Winter,0.1,0.99,0.00156,0.00104,0.9,0.8,0.16666666666666666,63.275034340659346,-77.50013883993591,-14.226971447724157,-1.2758163021249649,-29.72789224912569,
Winter,0.1,0.99,0.00156,0.00104,0.9,1.2,0.125,63.275034340659346,-59.930085324250854,-13.304198308914392,-1.193065801220231,-11.15231509372613,
Winter,0.1,0.99,0.00156,0.00104,0.9,1.2,0.16666666666666666,63.275034340659346,-59.930085324250854,-14.226971447724157,-1.2758163021249649,-12.15783873344063,
Winter,0.1,0.99,0.00156,0.00104,1.1,0.8,0.125,63.275034340659346,-75.92567097183507,-13.304198308914392,-1.193065801220231,-27.147900741310355,
Winter,0.1,0.99,0.00156,0.00104,1.1,0.8,0.16666666666666666,63.275034340659346,-75.92567097183507,-14.226971447724157,-1.2758163021249649,-28.153424381024852,
Winter,0.1,0.99,0.00156,0.00104,1.1,1.2,0.125,63.275034340659346,-57.49884887764438,-13.304198308914392,-1.193065801220231,-8.721078647119654,
Winter,0.1,0.99,0.00156,0.00104,1.1,1.2,0.16666666666666666,63.275034340659346,-57.49884887764438,-14.226971447724157,-1.2758163021249649,-9.726602286834154,
Winter,0.1,0.99,0.00156,0.00156,0.9,0.8,0.125,63.275034340659346,-77.50013883993591,-13.304198308914392,-1.7895987018303467,-29.31890151002131,
Winter,0.1,0.99,0.00156,0.00156,0.9,0.8,0.16666666666666666,63.275034340659346,-77.50013883993591,-14.226971447724157,-1.9137244531874475,-30.365800400188174,
Winter,0.1,0.99,0.00156,0.00156,0.9,1.2,0.125,63.275034340659346,-59.930085324250854,-13.304198308914392,-1.7895987018303467,-11.748847994336247,
