albedo,emissivity,CE,CH,rso_scale,cloud_scale,wind_exponent,Annual_Qnet_valid_W_m2,Annual_Qnet_continuous_W_m2,Annual_residual_continuous_W_m2
0.06102178989608308,0.9702783200352114,0.0013050581871401786,0.0014333607256758864,1.0646905315985906,1.0806509281029297,0.13317595971447457,57.78290199419506,57.87707833462164,58.027404432087344
0.05103190827596727,0.9898521799628912,0.0010976061345236122,0.0014766407752347108,0.9356149611397481,0.9183872643055734,0.15328284515300777,45.29864765458477,45.39207197690249,45.542398074368194
0.07074452045856654,0.96105507942819,0.0010826916052408654,0.0014809695499979512,0.9794537790903435,1.1125432708553835,0.14992759326756913,64.51803024326969,64.60973764789779,64.7600637453635
0.05863815037271795,0.9852427175569192,0.0011383092423453073,0.0013338250619853722,0.9393461615379147,1.187355461136737,0.1482164968718624,55.6402703910803,55.73287117531532,55.88319727278102
0.05083837817379807,0.9859480536612101,0.0011663122233044282,0.0012888140339322527,0.9070779519279113,1.1597667073977234,0.16126653217629766,53.75964466304695,53.852368158845586,54.00269425631129
0.05660578745326458,0.9749500916518408,0.0012446726772628815,0.0011139274803894084,1.0425071063618283,1.1363710772131468,0.13545100736967172,59.14115176671947,59.233857419377756,59.38418351684346
0.07242692078063827,0.986028084066575,0.0014304104620375315,0.0011263951068583363,0.9858358118477695,1.0502044525634482,0.12883466915429476,44.8723743995274,44.96458757428536,45.11491367175106
0.060628497490122585,0.9782082247109685,0.001421735678185115,0.0011757947125033445,0.976262792258218,1.19579453597705,0.14760863769633525,52.66338609143323,52.75849371156768,52.90881980903338
0.07809200246740318,0.9673104220479574,0.0010729577519045144,0.0010681737003409638,0.984818398021009,0.9908978324502014,0.16648643783820738,56.39669863581084,56.48577851046838,56.63610460793408
0.09486224250686176,0.9648460482459154,0.0013730761795958887,0.0013942585939193146,1.0678857350345246,0.8610443453676785,0.15307113680088916,42.72203141368805,42.81648089542982,42.96680699289552
0.0528745939207355,0.9807223188796106,0.0014050823749834427,0.0011208583986763805,0.9726099438620438,1.1645073823931498,0.12847681087529472,53.2791298225623,53.373134495510854,53.523460592976555
0.06852887888782681,0.9847590325996394,0.001384463225519749,0.0012596106469151462,1.0422966424402602,1.1110357779575608,0.12719022163923085,49.8540592236477,49.94752254724344,50.09784864470914
0.05723386868188506,0.9887315995542624,0.001370948867078024,0.0012410729978792412,1.0334083208662108,0.9659870944910373,0.15898037829267708,42.298951633897055,42.39367330644553,42.54399940391123
0.07171361341493879,0.9734417517098232,0.001419802693846133,0.0013353169143099724,0.9737482309777481,1.1825099654134468,0.125407710052986,54.14936579561742,54.24357875152657,54.39390484899227
0.06987778407682475,0.9609474397593963,0.0010868518023566815,0.0014243437969358175,1.0907912033010674,0.8287597601261188,0.1473399054946088,53.04655463252207,53.140291899040754,53.290617996506455
0.08807511713865887,0.9795044260927948,0.0011728881536685037,0.001535529127823485,0.9339024111296339,1.0074251295877874,0.13450372377119274,48.53601095291393,48.6264334607634,48.7767595582291
0.0669609739359362,0.9671274742472848,0.0013739357977088015,0.0013418087587648104,1.0455503722766717,0.8439680475322311,0.14398030789098504,44.51448675118654,44.610317321179544,44.760643418645245
0.09486888241582353,0.9725350444129967,0.0010613312932837582,0.0014078882431443895,0.9266741436234295,0.894429864152482,0.16608936777335406,46.20268906611726,46.29322992456658,46.44355602203228
0.05918851132479298,0.9738556684556846,0.0011667738865278525,0.0015159819266291612,1.0027026414251055,1.1150520731378954,0.16289390508164261,58.356422867360465,58.450432548655776,58.60075864612148
0.0875733121965217,0.97992899328503,0.0010908573324792206,0.001270340832002151,1.029993982552779,0.9081199587056367,0.13522115078882702,46.94831156754662,47.03837112014769,47.18869721761339
0.09271636125635498,0.9798793798618924,0.0010786636496501593,0.0013847467979669625,0.9422085259131557,0.858126360327987,0.1615493670322012,41.45569609425295,41.547024123654026,41.69735022111973
0.06260212689554821,0.9785508791355326,0.00148014613418648,0.001421468049623472,0.9882945502490266,1.0729384883302704,0.13729026768665742,48.28359863166019,48.37889243466623,48.52921853213193
0.07913526811619662,0.971502516438191,0.0014973868473999632,0.001481791237248316,0.9000872116818214,1.073309612727516,0.13101922555417433,47.44676076242989,47.54014216094279,47.690468258408494
0.06504043047502374,0.9744592776676616,0.0013854712590519076,0.001096825957407093,1.043392801579905,0.9505281255278926,0.13849191402238523,47.600114492643755,47.69326585673733,47.84359195420303
0.08175522730158127,0.9619623561977949,0.0012300975741400863,0.0012338877456996604,1.0101705665750829,0.8038998023317857,0.14167583937863862,45.81301980311194,45.90610287436016,46.05642897182586
0.06450570390533904,0.964744349076908,0.0010467632680837909,0.0012138716093875372,1.0014449551385118,1.1909833637390839,0.14959023896799958,67.1052318228056,67.19680511886908,67.34713121633479
0.09497572285939676,0.9841715541766949,0.0010523351934852627,0.001557262578310492,0.9214213386856588,0.8490040816845841,0.16605199774033802,38.871005593146954,38.96304295279886,39.11336905026456
0.09214529679070775,0.9888740656756546,0.0011709195489957689,0.0014711718241947195,0.9644852079838081,0.9578264570048037,0.147300037329853,41.622596722343076,41.713605584392106,41.86393168185781
0.0765118474708335,0.9894014702041667,0.0013128361133027996,0.0011885300078917766,1.012746179541412,1.1174668191236528,0.15190596190603506,47.031730390559474,47.12415727546775,47.27448337293345
